Name,Popularity,Faith,Hope,Love,Loving (ignore),Valence,pop_binary
The Secret Parade,10,0,0,0,0,0.271,0
Forty-Two,10,0,0,0,0,0.194,0
Love Will Make You Beautiful,10,0,0,1,0,0.329,0
More,10,0,0,0,0,0.137,0
Beautiful Jesus - Live,10,0,0,0,0,0.37,0
Love Is Here,10,0,0,1,0,0.114,0
Behold the Lamb of God,10,0,0,0,0,0.814,0
Many Roads - Live,10,0,0,0,0,0.116,0
Calling Out Your Name - Live,10,0,0,0,0,0.363,0
No More Faith,10,1,0,0,0,0.11,0
Let Me Sing,10,0,0,0,0,0.128,0
Declaration Of Dependence,10,0,0,0,0,0.11,0
Top Of Our Lungs,10,0,0,0,0,0.346,0
Glory Is Rising,10,0,0,0,0,0.614,0
Great Is The Lord,10,0,0,0,0,0.614,0
Love Is The Reversal,10,0,0,1,0,0.224,0
Obsession,10,0,0,0,0,0.664,0
Glorious One,10,0,0,0,0,0.859,0
See You,10,0,0,0,0,0.132,0
Shine On Us,10,0,0,0,0,0.0822,0
They Just Believe,10,0,0,0,0,0.431,0
The Saints,10,0,0,0,0,0.536,0
Beautiful Like This,10,0,0,0,0,0.337,0
God Is Our Rock,10,0,0,0,0,0.173,0
Fire in Me,10,0,0,0,0,0.285,0
The First Noel (Sing Noel),10,0,0,0,0,0.0878,0
A Christmas To Believe In,10,0,0,0,0,0.187,0
Give This Christmas Away,10,0,0,0,0,0.379,0
I Know You're There,10,0,0,0,0,0.233,0
A Few More Days,10,0,0,0,0,0.195,0
The End,10,0,0,0,0,0.0588,0
Out Of My Hands,10,0,0,0,0,0.319,0
Right Where You Are,10,0,0,0,0,0.325,0
Steal Away,10,0,0,0,0,0.149,0
Part the Clouds,10,0,0,0,0,0.27,0
Light of Day,10,0,0,0,0,0.533,0
Not Without Love (The Benediction),10,0,0,1,0,0.517,0
Chapter 3 - In Unison - The Unfinished Story of Jeremy and Adrienne Camp,10,0,0,0,0,0.927,0
O Little Town Of Bethlehem,10,0,0,0,0,0.692,0
Innocence,10,0,0,0,0,0.83,0
Beautiful One,10,0,0,0,0,0.786,0
It's At the Cross,10,0,0,0,0,0.609,0
"Abba, Father",10,0,0,0,0,0.659,0
Noche De Paz,10,0,0,0,0,0.312,0
People's Song,10,0,0,0,0,0.52,0
Prelude Breathe Praise,10,0,0,0,0,0.699,0
My Delight,10,0,0,0,0,0.401,0
Lock the Door,10,0,0,0,0,0.421,0
Man Made Mess,10,0,0,0,0,0.391,0
Cover Up Your Scars,10,0,0,0,0,0.192,0
Temple of Stone,10,0,0,0,0,0.376,0
Give You My Heart,10,0,0,0,0,0.188,0
Not Gods,10,0,0,0,0,0.233,0
The Symphony (Compose Me),10,0,0,0,0,0.167,0
Ordinary,10,0,0,0,0,0.523,0
I Have Risen,10,0,0,0,0,0.315,0
Zion,10,0,0,0,0,0.55,0
It Is Good (Extended Version),10,0,0,0,0,0.137,0
The Voice of a Generation,10,0,0,0,0,0.562,0
I've Seen I Am (Extended Version),10,0,0,0,0,0.0937,0
In the Middle (Extended Version),10,0,0,0,0,0.294,0
The Reward (Extended Version),10,0,0,0,0,0.243,0
May the Lamb of God Receive the Reward of His Suffering,10,0,0,0,0,0.39,0
On and On,10,0,0,0,0,0.318,0
Glory - Acoustic,10,0,0,0,0,0.426,0
Tears of Joy - Acoustic,10,0,0,0,0,0.249,0
___ ___ The Lord Almighty,10,0,0,0,0,0.609,0
_ ___ Sincere Promise,10,0,0,0,0,0.467,0
_ __ ___ My Song for Him,10,0,0,0,0,0.386,0
"__ ___ Renew Us, Again",10,0,0,0,0,0.533,0
"_ __ A Step, Forward",10,0,0,0,0,0.419,0
_ __ ___ His Name Is Jehovah,10,0,0,0,0,0.169,0
Sleigh Ride Medley - Live,10,0,0,0,0,0.192,0
Joy Has Dawned / Angels We Have Heard On High - Medley,10,0,0,0,0,0.0869,0
"Jesus, Joy Of The Highest Heaven (A Children's Carol)",10,0,0,0,0,0.293,0
Bloom Two,10,0,0,0,0,0.506,0
"Worthy, Righteous, Holy, Socks?",10,0,0,0,0,0.632,0
I'm So Glad/You Are Here (The Same Power) - Live,10,0,0,0,0,0.389,0
There's Nothing Better - Live,10,0,0,0,0,0.599,0
Shout Your Fame - Live,10,0,0,0,0,0.652,0
Spinning Around,10,0,0,0,0,0.661,0
More,10,0,0,0,0,0.135,0
You Are Good,10,0,0,0,0,0.376,0
I Want The World To Know - Live,10,0,0,0,0,0.473,0
Forever - Live,10,0,0,0,0,0.455,0
God So Loved - Live,10,0,0,1,0,0.341,0
Lean On You - Live,10,0,0,0,0,0.31,0
Yours Alone,10,0,0,0,0,0.383,0
I Want The World To Know,10,0,0,0,0,0.453,0
Power In Your Name/Devotion,10,0,0,0,0,0.553,0
I'm Not Ashamed,10,0,0,0,0,0.0787,0
Heaven In My Heart - Live,10,0,0,0,0,0.342,0
I Love You - Live,10,0,0,1,0,0.453,0
Better Than Life - Live,10,0,0,0,0,0.705,0
Shout To The Lord - Live,10,0,0,0,0,0.181,0
Did You Know - Live,10,0,0,0,0,0.179,0
Cycles,10,0,0,0,0,0.494,0
The Perfect Will Come,10,0,0,0,0,0.897,0
The Best,10,0,0,0,0,0.358,0
Shine A Light Pt.5,10,0,0,0,0,0.132,0
Realize,10,0,0,0,0,0.433,0
Welcome to You & Me,10,0,0,0,0,0.371,0
Best of Me,10,0,0,0,0,0.299,0
Another in the Fire (Instrumental),10,0,0,0,0,0.278,0
Touch the Sky (Instrumental),10,0,0,0,0,0.114,0
Holy Ground (Instrumental),10,0,0,0,0,0.224,0
Defender (Instrumental),10,0,0,0,0,0.387,0
Give Me Faith,10,1,0,0,0,0.58,0
Heavenly Light (Live),10,0,0,0,0,0.338,0
Once And For All,10,0,0,0,0,0.39,0
In Your Hands,9,0,0,0,0,0.223,0
My Heart Must Sing,9,0,0,0,0,0.336,0
Go Tell It on the Mountain,9,0,0,0,0,0.144,0
Mistletoe (the Christmas Sweater Song),9,0,0,0,0,0.157,0
Fill Me Up Reprise (feat. Will Reagan),9,0,0,0,0,0.567,0
Until The Whole World Hears - Original key with background vocals - [Performance Track],9,0,0,0,0,0.155,0
I Didn't Think It Could Be,9,0,0,0,0,0.408,0
Through It All - Demo,9,0,0,0,0,0.546,0
Light Of The Stable,9,0,0,0,0,0.688,0
O Come O Come Emmanuel (Renewed),9,0,0,0,0,0.588,0
O Come O Come Emmanuel,9,0,0,0,0,0.629,0
Angelsê Lullaby (Maryês Song),9,0,0,0,0,0.38,0
Song in the Air,9,0,0,0,0,0.114,0
Life Light Up,9,0,0,0,0,0.465,0
Song Of The Beautiful,9,0,0,0,0,0.698,0
Go Tell It On the Mountain,9,0,0,0,0,0.661,0
Christ Is Come,9,0,0,0,0,0.604,0
You're Worthy of My Praise,9,0,0,0,0,0.627,0
Skeleton,9,0,0,0,0,0.0932,0
Fraud,9,0,0,0,0,0.29,0
Zero - Acoustic,9,0,0,0,0,0.669,0
The Job,9,0,0,0,0,0.127,0
Fill Me Up Reprise (feat. Will Reagan),9,0,0,0,0,0.375,0
You Are Good,9,0,0,0,0,0.135,0
Let Praise Awaken,9,0,0,0,0,0.472,0
Thank God I'm Not The One,9,0,0,0,0,0.385,0
Hear Our Prayer,9,0,0,0,0,0.0739,0
We Shine - Live,9,0,0,0,0,0.266,0
Dancing Generation - Live,9,0,0,0,0,0.173,0
Heaven Meets Earth - Commentary,9,0,0,0,0,0.292,0
High Noon - Live,9,0,0,0,0,0.288,0
Dancing In The Minefields - Live,9,0,0,0,0,0.125,0
The Reckoning - Live,9,0,0,0,0,0.293,0
After The Last Tear Falls - Live,9,0,0,0,0,0.057,0
Mary Picked the Roses,9,0,0,0,0,0.399,0
Song and Dance,9,0,0,0,0,0.493,0
Loose Change,9,0,0,0,0,0.787,0
Hold Up My Arms,9,0,0,0,0,0.776,0
Steady As She Goes,9,0,0,0,0,0.692,0
Why Walk When You Can Fly,9,0,0,0,0,0.499,0
All I Want Is You,9,0,0,0,0,0.765,0
All We Need,9,0,0,0,0,0.51,0
Filled With Your Glory (Prelude),9,0,0,0,0,0.804,0
Ordinary Life,9,0,0,0,0,0.721,0
Forest Fire,9,0,0,0,0,0.594,0
Sing,9,0,0,0,0,0.619,0
Tell Me,9,0,0,0,0,0.325,0
Pull Me Through,9,0,0,0,0,0.12,0
Oak Avenue,9,0,0,0,0,0.133,0
Jesus Is Alive,9,0,0,0,0,0.134,0
You Deserve,9,0,0,0,0,0.118,0
My Faith,9,1,0,0,0,0.179,0
Who Is Like Thee,9,0,0,0,0,0.449,0
Behind the Song - Into the Light,9,0,0,0,0,0.128,0
"Behind the Song - Hello, My Name Is",9,0,0,0,0,0.155,0
The Turnaround,9,0,0,0,0,0.279,0
I Can't Hear You,9,0,0,0,0,0.535,0
The Lie,9,0,0,0,0,0.17,0
Miss a Thing,9,0,0,0,0,0.378,0
For Freedom,9,0,0,0,0,0.342,0
Chapter 4 - In Unison - The Unfinished Story of Jeremy and Adrienne Camp,9,0,0,0,0,0.405,0
Luke 2: 8-14,9,0,0,0,0,0.217,0
I Will Trust In You,9,0,0,0,0,0.371,0
We Remember,9,0,0,0,0,0.593,0
Prelude,9,0,0,0,0,0.309,0
Christmas Night,9,0,0,0,0,0.488,0
Mighty,9,0,0,0,0,0.553,0
No Turning Back,9,0,0,0,0,0.436,0
Rejoice in You (Psalm 108),9,0,0,0,0,0.882,0
"Interlude Our Strength, Our Peace (Isaiah 28:5-6, Micah 5:4)",9,0,0,0,0,0.224,0
In His Presence,9,0,0,0,0,0.649,0
Revelation Song - Acoustic Mix,9,0,0,0,0,0.69,0
I Will Not Be Silent (Extended Version),9,0,0,0,0,0.603,0
I Have Risen (Extended Version),9,0,0,0,0,0.58,0
Holy Light - Acoustic,9,0,0,0,0,0.666,0
We Give You All the Glory,9,0,0,0,0,0.657,0
I Will Worship,9,0,0,0,0,0.615,0
SaveYa - Bonus Track,9,0,0,0,0,0.217,0
__ __ ___ With You Again,9,0,0,0,0,0.788,0
__! ____ Go! To the People of the Lord,9,0,0,0,0,0.325,0
__ _ ___ Praise the Lamb of God,9,0,0,0,0,0.376,0
"Isaiah 9:2,6 - Live",9,0,0,0,0,0.623,0
"O Come, O Come Emmanuel - Live",9,0,0,0,0,0.405,0
O Children Come - Live,9,0,0,0,0,0.0604,0
"Come, Thou Long Expected Jesus",9,0,0,0,0,0.317,0
Silent Night,9,0,0,0,0,0.266,0
Hark! The Herald Angels Sing,9,0,0,0,0,0.465,0
"Jesus, Joy Of The Highest Heaven / Jesu, Joy Of Man's Desiring - Medley",9,0,0,0,0,0.487,0
Joy To The World,9,0,0,0,0,0.553,0
"Come Adore The Humble King / O Come, All Ye Faithful - Medley",9,1,0,0,0,0.598,0
Once In Royal Davidês City,9,0,0,0,0,0.965,0
Jesus You Care - Live,9,0,0,0,0,0.374,0
More - Live,9,0,0,0,0,0.157,0
All Of The World - Live,9,0,0,0,0,0.905,0
Love Never Fails - Live,9,0,0,1,0,0.431,0
There's Nothing Better,9,0,0,0,0,0.372,0
Giving Everything,9,0,0,0,0,0.192,0
Jesus You Care,9,0,0,0,0,0.217,0
You're The Answer - Live,9,0,0,0,0,0.604,0
Yours Alone - Live,9,0,0,0,0,0.304,0
Power In Your Name/Devotion - Live,9,0,0,0,0,0.643,0
For Who You Are - Live,8,0,0,0,0,0.219,0
Always With You - Live,8,0,0,0,0,0.354,0
Everyday - Live,8,0,0,0,0,0.158,0
Shine On Me - Live,8,0,0,0,0,0.178,0
Get It Started,8,0,0,0,0,0.569,0
Always With You,8,0,0,0,0,0.454,0
Shine On Me,8,0,0,0,0,0.634,0
I Will Sing,8,0,0,0,0,0.395,0
Tidings & Joy,8,0,0,0,0,0.128,0
Mend Your Broken Heart,8,0,0,0,0,0.279,0
A New Day,8,0,0,0,0,0.109,0
Crown,8,0,0,0,0,0.415,0
Got a Love,8,0,0,1,0,0.325,0
Rest Easy,8,0,0,0,0,0.34,0
Bring the Rain - Acoustic Version,8,0,0,0,0,0.382,0
Goodness of God (Accompaniment Track),8,0,0,0,0,0.653,0
My High Tower (feat. Remella Coffey),8,0,0,0,0,0.252,0
All of My Ways (feat. Jack Chandler),8,0,0,0,0,0.429,0
My High Tower (Acoustic Version) [feat. Remella Coffey],8,0,0,0,0,0.158,0
Light Over Darkness,8,0,0,0,0,0.0895,0
Name Of Jesus,8,0,0,0,0,0.195,0
Captivated,8,0,0,0,0,0.369,0
The First Noel (feat. Colton Dixon),8,0,0,0,0,0.446,0
On His Shoulders,8,0,0,0,0,0.382,0
"Arise, Shine (feat. Will Reagan)",8,0,0,0,0,0.589,0
Once Upon A Christmas,8,0,0,0,0,0.25,0
Mystery,8,0,0,0,0,0.155,0
Amaryllis (Renewed),8,0,0,0,0,0.49,0
Silent Night (Holding Us Now),8,0,0,0,0,0.0403,0
Joy to the World / The King Is Coming,8,0,0,0,0,0.344,0
You Are Able,8,0,0,0,0,0.0628,0
In Your Hands,8,0,0,0,0,0.503,0
Silent Night,8,0,0,0,0,0.59,0
Blue Skies,8,0,0,0,0,0.29,0
All The Same,8,0,0,0,0,0.408,0
Wait,8,0,0,0,0,0.608,0
Who You Are To Me,8,0,0,0,0,0.511,0
Just the Way I Am,8,0,0,0,0,0.677,0
His Name Is Jesus,8,0,0,0,0,0.815,0
Without You,8,0,0,0,0,0.233,0
Through the Fire,8,0,0,0,0,0.0397,0
Outside the Lines,8,0,0,0,0,0.478,0
Done Holding On,8,0,0,0,0,0.453,0
Thanks For The Beautiful Memories,8,0,0,0,0,0.651,0
Take Me - Acoustic/Light Sides Version,8,0,0,0,0,0.601,0
O Come All Ye Faithful,8,1,0,0,0,0.321,0
Go Tell It On the Mountain,8,0,0,0,0,0.165,0
As For Me - Live,8,0,0,0,0,0.141,0
"Arise, Shine (feat. Will Reagan)",8,0,0,0,0,0.117,0
Great Is Your Love,8,0,0,1,0,0.2,0
Jesus I Long,8,0,0,0,0,0.417,0
Heaven,8,0,0,0,0,0.179,0
You Take Me Higher,8,0,0,0,0,0.525,0
God Is Moving,8,0,0,0,0,0.373,0
Let Me Feel You Shine - Live,8,0,0,0,0,0.36,0
Shine - Live,8,0,0,0,0,0.183,0
Just Another Christmas,8,0,0,0,0,0.369,0
Angels We Have Heard On High,8,0,0,0,0,0.5,0
I Surrender - Commentary,8,0,0,0,0,0.177,0
Path of Sorrow - Commentary,8,0,0,0,0,0.29,0
My Roving Heart - Commentary,8,0,0,0,0,0.218,0
Rest In You - Commentary,8,0,0,0,0,0.314,0
Planting Trees Intro - Live,8,0,0,0,0,0.359,0
Planting Trees - Live,8,0,0,0,0,0.432,0
World Traveler - Live,8,0,0,0,0,0.255,0
God Of My Fathers - Live,8,0,0,0,0,0.85,0
Have Your Way - Appendix C Album Version,8,0,0,0,0,0.658,0
Alaska or Bust,8,0,0,0,0,0.335,0
Venus,8,0,0,0,0,0.314,0
My Beloved - Bonus Track,8,0,0,1,0,0.368,0
The Loveliest Sound,8,0,0,1,0,0.399,0
Turn Around,8,0,0,0,0,0.348,0
Dear Money,8,0,0,0,0,0.423,0
Praise in Victory,8,0,0,0,0,0.465,0
Behind the Song - Forgiveness,8,0,0,0,0,0.399,0
Behind the Song - Do Something,8,0,0,0,0,0.277,0
Behind the Song - Moved By Mercy,8,0,0,0,0,0.762,0
"O, Holy Night",8,0,0,0,0,0.609,0
Day After Christmas,8,0,0,0,0,0.0984,0
My Own Little World - Acoustic,8,0,0,0,0,0.864,0
Get Away,8,0,0,0,0,0.763,0
Every Second,8,0,0,0,0,0.0491,0
Chapter 5 - In Unison - The Unfinished Story of Jeremy and Adrienne Camp,8,0,0,0,0,0.423,0
Chapter 6 - In Unison - The Unfinished Story of Jeremy and Adrienne Camp,8,0,0,0,0,0.307,0
Chapter 7 - In Unison - The Unfinished Story of Jeremy and Adrienne Camp,8,0,0,0,0,0.821,0
Luke 2: 15-20,8,0,0,0,0,0.547,0
Have Yourself A Merry Little Christmas,8,0,0,0,0,0.68,0
Magnify,8,0,0,0,0,0.233,0
Enough,8,0,0,0,0,0.514,0
Can't Begin,7,0,0,0,0,0.39,0
Have Yourself A Merry Little Christmas,7,0,0,0,0,0.363,0
"O, Holy Night",7,0,0,0,0,0.505,0
Hail the King,7,0,0,0,0,0.485,0
Hummingbird,7,0,0,0,0,0.304,0
Feel Like Dancing,7,0,0,0,0,0.425,0
You Are For Me,7,0,0,0,0,0.363,0
Winners and Losers,7,0,0,0,0,0.284,0
Miscommunication,7,0,0,0,0,0.514,0
Scared to Be Alone,7,0,0,0,0,0.53,0
Just Another Man (Umoya Ungcwele),7,0,0,0,0,0.371,0
Amy's Song (Extended Version),7,0,0,0,0,0.277,0
Alive,7,0,0,0,0,0.692,0
Alive Reprise,7,0,0,0,0,0.42,0
Sing Praises,7,0,0,0,0,0.415,0
Heaven Is Loud,7,0,0,0,0,0.174,0
Everything Is Easy,7,0,0,0,0,0.074,0
Silent Night - Live,7,0,0,0,0,0.0426,0
Angels We Have Heard On High / Joy Has Dawned - Live,7,0,0,0,0,0.0422,0
Thou Who Wast Rich Beyond All Splendor - Live,7,0,0,0,0,0.216,0
In The Bleak Midwinter - Live,7,0,0,0,0,0.149,0
Joy To The World - Live,7,0,0,0,0,0.183,0
In The Bleak Midwinter,7,0,0,0,0,0.534,0
O Little Town Of Bethlehem,7,0,0,0,0,0.0594,0
Come Ye Sinners/Musical Priest - Medley/Live,7,0,0,0,0,0.15,0
God Rest Ye Merry Gentlemen,7,0,0,0,0,0.618,0
Giving Everything - Live,7,0,0,0,0,0.202,0
All Of The World,7,0,0,0,0,0.422,0
Get It Started - Live,7,0,0,0,0,0.237,0
I Will Sing - Live,7,0,0,0,0,0.642,0
On My Own,7,0,0,0,0,0.663,0
Fly,7,0,0,0,0,0.669,0
New Sights,7,0,0,0,0,0.843,0
Me vs Me,7,0,0,0,0,0.371,0
Here I Go -Gemini Remix-,7,0,0,0,0,0.934,0
All I Have Is Christ (Accompaniment),7,0,0,0,0,0.834,0
It Is Well (Instrumental),7,0,0,0,0,0.763,0
I Shall Not Want (Instrumental),7,0,0,0,0,0.748,0
Let It Ring,7,0,0,0,0,0.793,0
Im Alive,7,0,0,0,0,0.554,0
Desperate for Your Heart,7,0,0,0,0,0.897,0
Declare,7,0,0,0,0,0.147,0
I Yeild,7,0,0,0,0,0.443,0
Nobody 'Cept You,7,0,0,0,0,0.828,0
DUST,7,0,0,0,0,0.184,0
Silent Night,7,0,0,0,0,0.745,0
Rose Of Bethlehem,7,0,0,0,0,0.77,0
Have Yourself a Merry Little Christmas (Renewed),7,0,0,0,0,0.754,0
Silent Night (Holding Us Now) (Renewed),7,0,0,0,0,0.853,0
Wrap This One Up (Renewed),7,0,0,0,0,0.809,0
O Holy Night,7,0,0,0,0,0.831,0
Amaryllis,7,0,0,0,0,0.254,0
My Master,7,0,0,0,0,0.218,0
O Come All Ye Faithful,7,1,0,0,0,0.549,0
Glory,7,0,0,0,0,0.673,0
Falling Into You,7,0,0,0,0,0.421,0
What I Was Made For,7,0,0,0,0,0.347,0
New Every Morning,7,0,0,0,0,0.542,0
Neighborhoods,7,0,0,0,0,0.75,0
I Saw Three Ships,7,0,0,0,0,0.607,0
California - Acoustic,7,0,0,0,0,0.354,0
Friend Like That - Acoustic,7,0,0,0,0,0.305,0
First Time - Acoustic,7,0,0,0,0,0.217,0
Everything You Ever Wanted - Acoustic,7,0,0,0,0,0.266,0
Head On Collision - Acoustic,7,0,0,0,0,0.739,0
Angels We Have Heard On High,7,0,0,0,0,0.361,0
O Holy Night,7,0,0,0,0,0.45,0
Worthy To Be Praised,7,0,0,0,0,0.298,0
On The Lord's Day,7,0,0,0,0,0.28,0
Seeking You,7,0,0,0,0,0.288,0
Death Of Death,7,0,0,0,0,0.185,0
Marvelous Light - Live,7,0,0,0,0,0.128,0
God Of Our Yesterdays - Live,7,0,0,0,0,0.237,0
I Lift My Eyes,7,0,0,0,0,0.945,0
O Come All Ye Faithful,7,1,0,0,0,0.482,0
Emmanuel,7,0,0,0,0,0.616,0
Lift My Eyes,7,0,0,0,0,0.149,0
This My Inheritance - Commentary,7,0,0,0,0,0.148,0
You Are Love & Love Alone - Commentary,7,0,0,1,0,0.595,0
I Wait - Commentary,7,0,0,0,0,0.466,0
You Hold It All Together - Commentary,7,0,0,0,0,0.281,0
Creation Sings - Commentary,7,0,0,0,0,0.223,0
Windows In The World - Live,7,0,0,0,0,0.323,0
Hosanna - Live,7,0,0,0,0,0.172,0
Glory to God,7,0,0,0,0,0.825,0
Never Late,7,0,0,0,0,0.708,0
There Is a Miracle,7,0,0,0,0,0.751,0
Your Ability,7,0,0,0,0,0.405,0
Silent Night,7,0,0,0,0,0.743,0
Behind the Song - We Are the Broken,7,0,0,0,0,0.714,0
Behind the Song - Unchangeable,6,0,0,0,0,0.349,0
Behind the Song - Wonderfully Made,6,0,0,0,0,0.055,0
Behind the Song - Waitin' On a Miracle,6,0,0,0,0,0.612,0
Behind the Song - Restored,6,0,0,0,0,0.745,0
Behind the Song - Love Stands Waiting,6,0,0,1,0,0.618,0
Behind the Song - The Power of a Prayer,6,0,0,0,0,0.672,0
Christmas Makes Me Cry,6,0,0,0,0,0.12,0
"O Come, All Ye Faithful",6,1,0,0,0,0.245,0
Hold You Up,6,0,0,0,0,0.715,0
Nothing Else,6,0,0,0,0,0.251,0
The Light Of Eternity,6,0,0,0,0,0.572,0
Out Of Time,6,0,0,0,0,0.337,0
My Finest Hour,6,0,0,0,0,0.857,0
Curtain,6,0,0,0,0,0.851,0
Nightlights,6,0,0,0,0,0.818,0
Speak,6,0,0,0,0,0.104,0
You Make Me Sing,6,0,0,0,0,0.19,0
Chapter 8 - In Unison - The Unfinished Story of Jeremy and Adrienne Camp,6,0,0,0,0,0.0989,0
Chapter 9 - In Unison - The Unfinished Story of Jeremy and Adrienne Camp,6,0,0,0,0,0.184,0
Isaiah 9: 6-7,6,0,0,0,0,0.0392,0
Chasing,6,0,0,0,0,0.0622,0
White Christmas,6,0,0,0,0,0.0381,0
Far Greater,6,0,0,0,0,0.388,0
You Lift Me Up,6,0,0,0,0,0.502,0
For the Day,6,0,0,0,0,0.283,0
"Reprise Breath Praise (Psalm 150, Romans 5:2&5)",6,0,0,0,0,0.253,0
What Child Is This?,6,0,0,0,0,0.203,0
Your Highness,6,0,0,0,0,0.104,0
All Of Me,6,0,0,0,0,0.426,0
Praise Is Waiting - Bonus Track,6,0,0,0,0,0.0608,0
Luke 2:8-14 - Live,6,0,0,0,0,0.0775,0
An Irish Christmas Blessing - Live,6,0,0,0,0,0.18,0
O Come All Ye Faithful - Live,6,1,0,0,0,0.635,0
A Mother's Prayer - Live,6,0,0,0,0,0.625,0
Joy Has Dawned/Angels We Have Heard On High - Medley/Live,6,0,0,0,0,0.639,0
Hark! The Herald Angels Sing/GreenGrass Reel - Medley/Live,6,0,0,0,0,0.88,0
Go Tell It On The Mountain - Finale/Live,6,0,0,0,0,0.456,0
What Child Is This?,6,0,0,0,0,0.655,0
O Savior Of Our Fallen Race,6,0,0,0,0,0.741,0
I Will Pour Out My Heart,6,0,0,0,0,0.871,0
Love Is in This Place,6,0,0,1,0,0.771,0
Winter Has Come,6,0,0,0,0,0.696,0
Season's Taste,6,0,0,0,0,0.828,0
Ever Celebrate,6,0,0,0,0,0.839,0
What Have I Done,6,0,0,0,0,0.919,0
Possible,6,0,0,0,0,0.858,0
Moving On,6,0,0,0,0,0.7,0
Coming Up to Breathe,6,0,0,0,0,0.243,0
Another in the Fire (Accompaniment),6,0,0,0,0,0.366,0
Alabaster Heart (Instrumental),6,0,0,0,0,0.132,0
Only a Holy God (Accompaniment),6,0,0,0,0,0.103,0
Touch the Sky (Accompaniment Track),6,0,0,0,0,0.198,0
Give Us Your Heart (Instrumental),6,0,0,0,0,0.401,0
Isn't He (Instrumental),6,0,0,0,0,0.354,0
New Wine (Instrumental),6,0,0,0,0,0.526,0
Broken Vessels (Instrumental),6,0,0,0,0,0.397,0
I Bow,6,0,0,0,0,0.354,0
Mary's Lullaby,6,0,0,0,0,0.431,0
Sweet is the Sound,6,0,0,0,0,0.242,0
Penelope's Song,6,0,0,0,0,0.592,0
What Child Is This?,6,0,0,0,0,0.599,0
O Holy Night,6,0,0,0,0,0.398,0
Little Drummer Boy,6,0,0,0,0,0.307,0
Where Are You Christmas?,6,0,0,0,0,0.256,0
God Rest Ye Merry Gentlemen / We Three Kings (Medley),6,0,0,0,0,0.669,0
Song in the Air (Renewed),6,0,0,0,0,0.818,0
Dance at Migdal Eder (Renewed),6,0,0,0,0,0.649,0
Dance at Migdal Eder,6,0,0,0,0,0.609,0
"O Come, O Come, Emmanuel",6,0,0,0,0,0.615,0
Just Like Somebody Else,6,0,0,0,0,0.769,0
For Who You Are,6,0,0,0,0,0.635,0
It's All About You,6,0,0,0,0,0.722,0
Never Goin' Back,6,0,0,0,0,0.582,0
Exalted Forever,6,0,0,0,0,0.409,0
Rest,6,0,0,0,0,0.506,0
Prelude with Pastor Steven Furtick of Elevation Worship,6,0,0,0,0,0.44,0
The Holly And The Ivy,6,0,0,0,0,0.336,0
LAX,6,0,0,0,0,0.297,0
Stagefright - Acoustic,6,0,0,0,0,0.622,0
Long Ago - Acoustic,5,0,0,0,0,0.16,0
36 Days - Acoustic,5,0,0,0,0,0.583,0
Joy to the World,5,0,0,0,0,0.219,0
Silent Night,5,0,0,0,0,0.311,0
The First Noel,5,0,0,0,0,0.272,0
O Come O Come Emmanuel,5,0,0,0,0,0.534,0
Little Drummer Boy,5,0,0,0,0,0.276,0
Walking On Water (Peter's Song) - Live,5,0,0,0,0,0.445,0
Healer,5,0,0,0,0,0.165,0
You're Everything,5,0,0,0,0,0.567,0
Amazing Grace,5,0,0,0,0,0.552,0
Prayer To The King,5,0,0,0,0,0.137,0
"Jesus, All In All - Live",5,0,0,0,0,0.124,0
Walk The World - Live,5,0,0,0,0,0.0405,0
"O Come, O Come Emmanuel",5,0,0,0,0,0.0595,0
Silent Night,5,0,0,0,0,0.109,0
The Good Confession - Live,5,0,0,0,0,0.128,0
The Far Country - Live,5,0,0,0,0,0.216,0
All Things New - Live,5,0,0,0,0,0.0447,0
More - Live,5,0,0,0,0,0.212,0
Sing It - Reprise,5,0,0,0,0,0.441,0
Sing and Dance,5,0,0,0,0,0.365,0
The Battle Is Already Won,5,0,0,0,0,0.384,0
The Reason For The World - Acoustic,5,0,0,0,0,0.172,0
The Last Ones,5,0,0,0,0,0.0344,0
Regardless,5,0,0,0,0,0.258,0
Chapter 10 - In Unison - The Unfinished Story of Jeremy and Adrienne Camp,5,0,0,0,0,0.338,0
Chapter 11 - In Unison - The Unfinished Story of Jeremy and Adrienne Camp,5,0,0,0,0,0.297,0
Hear My Voice,5,0,0,0,0,0.299,0
I Wait For The Lord,5,0,0,0,0,0.581,0
I Surrender To You,5,0,0,0,0,0.614,0
Longing Heart,5,0,0,0,0,0.683,0
What Christmas Means To Me,5,0,0,0,0,0.705,0
It's The Most Wonderful Time of the Year,5,0,0,0,0,0.674,0
This Is What It Means,5,0,0,0,0,0.565,0
Get It,5,0,0,0,0,0.732,0
Lead the Way,5,0,0,0,0,0.378,0
Amplify,5,0,0,0,0,0.983,0
Everywhere,5,0,0,0,0,0.243,0
The First Noel,5,0,0,0,0,0.087,0
Rejected,5,0,0,0,0,0.26,0
Beautiful People,5,0,0,0,0,0.293,0
Rest Easy,5,0,0,0,0,0.0505,0
Fair-Weather Friend,5,0,0,0,0,0.472,0
Gravity's Hold,5,0,0,0,0,0.438,0
__ Benediction 2018,5,0,0,0,0,0.559,0
_____ ____ Benediction,5,0,0,0,0,0.256,0
How Suddenly A Baby Cries (With Narnian Reel),5,0,0,0,0,0.575,0
